HP1507101_L6-smartseq2	alpha
HP1507101_L7-smartseq2	alpha
HP1507101_L8-smartseq2	macrophage
HP1507101_M10-smartseq2	activated_stellate
HP1507101_M12-smartseq2	alpha
HP1507101_M14-smartseq2	alpha
HP1507101_M16-smartseq2	mast
HP1507101_M18-smartseq2	alpha
HP1507101_M20-smartseq2	alpha
HP1507101_M22-smartseq2	gamma
HP1507101_M2-smartseq2	alpha
HP1507101_M4-smartseq2	alpha
HP1507101_M6-smartseq2	alpha
HP1507101_M8-smartseq2	beta
HP1507101_N12-smartseq2	alpha
HP1507101_N13-smartseq2	beta
HP1507101_N16-smartseq2	alpha
HP1507101_N17-smartseq2	ductal
HP1507101_N18-smartseq2	alpha
HP1507101_N19-smartseq2	alpha
HP1507101_N1-smartseq2	macrophage
HP1507101_N20-smartseq2	alpha
HP1507101_N21-smartseq2	alpha
HP1507101_N22-smartseq2	alpha
HP1507101_N23-smartseq2	alpha
HP1507101_N24-smartseq2	alpha
HP1507101_N2-smartseq2	alpha
HP1507101_N3-smartseq2	alpha
HP1507101_N4-smartseq2	alpha
HP1507101_N5-smartseq2	beta
HP1507101_N6-smartseq2	beta
HP1507101_N8-smartseq2	ductal
HP1507101_N9-smartseq2	alpha
HP1507101_O10-smartseq2	alpha
HP1507101_O11-smartseq2	alpha
HP1507101_O12-smartseq2	ductal
HP1507101_O13-smartseq2	alpha
HP1507101_O14-smartseq2	beta
HP1507101_O16-smartseq2	alpha
HP1507101_O17-smartseq2	alpha
HP1507101_O18-smartseq2	alpha
HP1507101_O19-smartseq2	beta
HP1507101_O1-smartseq2	alpha
HP1507101_O20-smartseq2	alpha
HP1507101_O22-smartseq2	alpha
HP1507101_O23-smartseq2	delta
HP1507101_O24-smartseq2	alpha
HP1507101_O2-smartseq2	alpha
HP1507101_O3-smartseq2	beta
HP1507101_O4-smartseq2	alpha
HP1507101_O5-smartseq2	alpha
HP1507101_O6-smartseq2	alpha
HP1507101_O7-smartseq2	alpha
HP1507101_O8-smartseq2	beta
HP1507101_O9-smartseq2	beta
HP1507101_P10-smartseq2	alpha
HP1507101_P11-smartseq2	alpha
HP1507101_P12-smartseq2	alpha
HP1507101_P14-smartseq2	delta
HP1507101_P15-smartseq2	quiescent_stellate
HP1507101_P17-smartseq2	alpha
HP1507101_P18-smartseq2	alpha
HP1507101_P1-smartseq2	ductal
HP1507101_P20-smartseq2	endothelial
HP1507101_P21-smartseq2	delta
HP1507101_P23-smartseq2	alpha
HP1507101_P2-smartseq2	beta
HP1507101_P3-smartseq2	alpha
HP1507101_P4-smartseq2	alpha
HP1507101_P5-smartseq2	alpha
HP1507101_P6-smartseq2	alpha
HP1507101_P8-smartseq2	alpha
HP1508501T2D_A10-smartseq2	beta
HP1508501T2D_A11-smartseq2	acinar
HP1508501T2D_A12-smartseq2	alpha
HP1508501T2D_A13-smartseq2	alpha
HP1508501T2D_A14-smartseq2	alpha
HP1508501T2D_A15-smartseq2	alpha
HP1508501T2D_A16-smartseq2	alpha
HP1508501T2D_A17-smartseq2	ductal
HP1508501T2D_A19-smartseq2	gamma
HP1508501T2D_A23-smartseq2	acinar
HP1508501T2D_A24-smartseq2	alpha
HP1508501T2D_A3-smartseq2	alpha
HP1508501T2D_A4-smartseq2	alpha
HP1508501T2D_A6-smartseq2	alpha
HP1508501T2D_A7-smartseq2	ductal
HP1508501T2D_A8-smartseq2	activated_stellate
HP1508501T2D_B10-smartseq2	gamma
HP1508501T2D_B11-smartseq2	alpha
HP1508501T2D_B12-smartseq2	alpha
HP1508501T2D_B13-smartseq2	alpha
HP1508501T2D_B14-smartseq2	acinar
HP1508501T2D_B15-smartseq2	alpha
HP1508501T2D_B16-smartseq2	beta
HP1508501T2D_B17-smartseq2	ductal
HP1508501T2D_B18-smartseq2	ductal
HP1508501T2D_B19-smartseq2	ductal
HP1508501T2D_B20-smartseq2	beta
HP1508501T2D_B21-smartseq2	beta
HP1508501T2D_B22-smartseq2	alpha
HP1508501T2D_B23-smartseq2	alpha
HP1508501T2D_B24-smartseq2	ductal
HP1508501T2D_B3-smartseq2	alpha
HP1508501T2D_B4-smartseq2	alpha
HP1508501T2D_B5-smartseq2	alpha
HP1508501T2D_B8-smartseq2	alpha
HP1508501T2D_B9-smartseq2	alpha
HP1508501T2D_C10-smartseq2	alpha
HP1508501T2D_C11-smartseq2	ductal
HP1508501T2D_C12-smartseq2	activated_stellate
HP1508501T2D_C13-smartseq2	alpha
HP1508501T2D_C14-smartseq2	beta
HP1508501T2D_C15-smartseq2	ductal
HP1508501T2D_C16-smartseq2	delta
HP1508501T2D_C17-smartseq2	beta
HP1508501T2D_C18-smartseq2	ductal
HP1508501T2D_C19-smartseq2	ductal
HP1508501T2D_C20-smartseq2	alpha
HP1508501T2D_C21-smartseq2	ductal
HP1508501T2D_C23-smartseq2	alpha
HP1508501T2D_C24-smartseq2	ductal
HP1508501T2D_C2-smartseq2	ductal
HP1508501T2D_C4-smartseq2	beta
HP1508501T2D_C6-smartseq2	ductal
HP1508501T2D_C7-smartseq2	alpha
HP1508501T2D_C8-smartseq2	delta
HP1508501T2D_C9-smartseq2	macrophage
HP1508501T2D_D10-smartseq2	alpha
HP1508501T2D_D11-smartseq2	alpha
HP1508501T2D_D12-smartseq2	beta
HP1508501T2D_D13-smartseq2	alpha
HP1508501T2D_D14-smartseq2	alpha
HP1508501T2D_D15-smartseq2	delta
HP1508501T2D_D16-smartseq2	alpha
HP1508501T2D_D17-smartseq2	alpha
HP1508501T2D_D18-smartseq2	acinar
HP1508501T2D_D1-smartseq2	alpha
HP1508501T2D_D20-smartseq2	alpha
HP1508501T2D_D21-smartseq2	alpha
HP1508501T2D_D22-smartseq2	ductal
HP1508501T2D_D24-smartseq2	ductal
HP1508501T2D_D2-smartseq2	alpha
HP1508501T2D_D3-smartseq2	alpha
HP1508501T2D_D5-smartseq2	alpha
HP1508501T2D_D6-smartseq2	alpha
HP1508501T2D_D8-smartseq2	alpha
HP1508501T2D_D9-smartseq2	acinar
HP1508501T2D_E10-smartseq2	alpha
HP1508501T2D_E11-smartseq2	ductal
HP1508501T2D_E12-smartseq2	alpha
HP1508501T2D_E13-smartseq2	alpha
HP1508501T2D_E14-smartseq2	alpha
HP1508501T2D_E15-smartseq2	ductal
HP1508501T2D_E16-smartseq2	ductal
HP1508501T2D_E17-smartseq2	ductal
HP1508501T2D_E18-smartseq2	alpha
HP1508501T2D_E19-smartseq2	alpha
HP1508501T2D_E1-smartseq2	alpha
HP1508501T2D_E20-smartseq2	activated_stellate
HP1508501T2D_E21-smartseq2	alpha
HP1508501T2D_E22-smartseq2	alpha
HP1508501T2D_E23-smartseq2	alpha
HP1508501T2D_E24-smartseq2	alpha
HP1508501T2D_E2-smartseq2	alpha
HP1508501T2D_E4-smartseq2	acinar
HP1508501T2D_E6-smartseq2	alpha
HP1508501T2D_E7-smartseq2	ductal
HP1508501T2D_E8-smartseq2	alpha
HP1508501T2D_E9-smartseq2	ductal
HP1508501T2D_F11-smartseq2	gamma
HP1508501T2D_F12-smartseq2	ductal
HP1508501T2D_F14-smartseq2	macrophage
HP1508501T2D_F15-smartseq2	ductal
HP1508501T2D_F16-smartseq2	alpha
HP1508501T2D_F17-smartseq2	alpha
HP1508501T2D_F18-smartseq2	alpha
HP1508501T2D_F1-smartseq2	beta
HP1508501T2D_F20-smartseq2	alpha
HP1508501T2D_F21-smartseq2	acinar
HP1508501T2D_F23-smartseq2	alpha
HP1508501T2D_F2-smartseq2	alpha
HP1508501T2D_F3-smartseq2	beta
HP1508501T2D_F4-smartseq2	ductal
HP1508501T2D_F7-smartseq2	beta
HP1508501T2D_F8-smartseq2	ductal
HP1508501T2D_F9-smartseq2	alpha
HP1508501T2D_G10-smartseq2	alpha
HP1508501T2D_G11-smartseq2	alpha
HP1508501T2D_G12-smartseq2	acinar
HP1508501T2D_G13-smartseq2	ductal
HP1508501T2D_G14-smartseq2	ductal
HP1508501T2D_G15-smartseq2	alpha
HP1508501T2D_G17-smartseq2	acinar
HP1508501T2D_G18-smartseq2	acinar
HP1508501T2D_G19-smartseq2	acinar
HP1508501T2D_G1-smartseq2	ductal
HP1508501T2D_G20-smartseq2	alpha
HP1508501T2D_G21-smartseq2	alpha
HP1508501T2D_G22-smartseq2	gamma
HP1508501T2D_G23-smartseq2	acinar
HP1508501T2D_G24-smartseq2	alpha
HP1508501T2D_G2-smartseq2	ductal
HP1508501T2D_G3-smartseq2	ductal
HP1508501T2D_G4-smartseq2	alpha
HP1508501T2D_G5-smartseq2	beta
HP1508501T2D_G6-smartseq2	alpha
HP1508501T2D_H10-smartseq2	alpha
HP1508501T2D_H11-smartseq2	delta
HP1508501T2D_H12-smartseq2	mast
HP1508501T2D_H13-smartseq2	ductal
HP1508501T2D_H15-smartseq2	alpha
HP1508501T2D_H16-smartseq2	acinar
HP1508501T2D_H17-smartseq2	ductal
HP1508501T2D_H18-smartseq2	gamma
HP1508501T2D_H20-smartseq2	ductal
HP1508501T2D_H21-smartseq2	alpha
HP1508501T2D_H22-smartseq2	alpha
HP1508501T2D_H23-smartseq2	alpha
HP1508501T2D_H24-smartseq2	alpha
HP1508501T2D_H2-smartseq2	beta
HP1508501T2D_H3-smartseq2	alpha
HP1508501T2D_H4-smartseq2	alpha
HP1508501T2D_H5-smartseq2	activated_stellate
HP1508501T2D_H6-smartseq2	alpha
HP1508501T2D_H9-smartseq2	ductal
HP1508501T2D_I10-smartseq2	acinar
HP1508501T2D_I11-smartseq2	ductal
HP1508501T2D_I12-smartseq2	ductal
HP1508501T2D_I13-smartseq2	ductal
HP1508501T2D_I14-smartseq2	alpha
HP1508501T2D_I15-smartseq2	alpha
HP1508501T2D_I16-smartseq2	alpha
HP1508501T2D_I17-smartseq2	ductal
HP1508501T2D_I18-smartseq2	delta
HP1508501T2D_I19-smartseq2	activated_stellate
HP1508501T2D_I1-smartseq2	ductal
HP1508501T2D_I20-smartseq2	alpha
HP1508501T2D_I21-smartseq2	ductal
HP1508501T2D_I22-smartseq2	alpha
HP1508501T2D_I23-smartseq2	delta
HP1508501T2D_I24-smartseq2	acinar
HP1508501T2D_I2-smartseq2	alpha
HP1508501T2D_I3-smartseq2	activated_stellate
HP1508501T2D_I4-smartseq2	ductal
HP1508501T2D_I7-smartseq2	acinar
HP1508501T2D_I8-smartseq2	beta
HP1508501T2D_J11-smartseq2	ductal
HP1508501T2D_J12-smartseq2	alpha
HP1508501T2D_J13-smartseq2	ductal
HP1508501T2D_J14-smartseq2	ductal
HP1508501T2D_J15-smartseq2	ductal
HP1508501T2D_J16-smartseq2	ductal
HP1508501T2D_J17-smartseq2	gamma
HP1508501T2D_J18-smartseq2	delta
HP1508501T2D_J1-smartseq2	alpha
HP1508501T2D_J20-smartseq2	alpha
HP1508501T2D_J21-smartseq2	alpha
HP1508501T2D_J22-smartseq2	ductal
HP1508501T2D_J23-smartseq2	acinar
HP1508501T2D_J24-smartseq2	beta
HP1508501T2D_J2-smartseq2	activated_stellate
HP1508501T2D_J3-smartseq2	alpha
HP1508501T2D_J4-smartseq2	alpha
HP1508501T2D_J5-smartseq2	alpha
HP1508501T2D_J6-smartseq2	beta
HP1508501T2D_J8-smartseq2	alpha
HP1508501T2D_J9-smartseq2	alpha
HP1508501T2D_K12-smartseq2	alpha
HP1508501T2D_K13-smartseq2	ductal
HP1508501T2D_K14-smartseq2	alpha
HP1508501T2D_K15-smartseq2	ductal
HP1508501T2D_K16-smartseq2	gamma
HP1508501T2D_K17-smartseq2	alpha
HP1508501T2D_K18-smartseq2	endothelial
HP1508501T2D_K19-smartseq2	alpha
HP1508501T2D_K1-smartseq2	alpha
HP1508501T2D_K20-smartseq2	beta
HP1508501T2D_K21-smartseq2	alpha
HP1508501T2D_K22-smartseq2	ductal
HP1508501T2D_K23-smartseq2	ductal
HP1508501T2D_K24-smartseq2	alpha
HP1508501T2D_K2-smartseq2	ductal
HP1508501T2D_K3-smartseq2	ductal
HP1508501T2D_K4-smartseq2	alpha
HP1508501T2D_K6-smartseq2	acinar
HP1508501T2D_K7-smartseq2	ductal
HP1508501T2D_K9-smartseq2	alpha
HP1508501T2D_L10-smartseq2	activated_stellate
HP1508501T2D_L11-smartseq2	ductal
HP1508501T2D_L13-smartseq2	alpha
HP1508501T2D_L14-smartseq2	alpha
HP1508501T2D_L15-smartseq2	activated_stellate
HP1508501T2D_L16-smartseq2	alpha
HP1508501T2D_L17-smartseq2	alpha
HP1508501T2D_L18-smartseq2	alpha
HP1508501T2D_L20-smartseq2	ductal
HP1508501T2D_L21-smartseq2	ductal
HP1508501T2D_L23-smartseq2	ductal
HP1508501T2D_L24-smartseq2	ductal
HP1508501T2D_L2-smartseq2	acinar
HP1508501T2D_L5-smartseq2	ductal
HP1508501T2D_L6-smartseq2	alpha
HP1508501T2D_L7-smartseq2	alpha
HP1508501T2D_L8-smartseq2	ductal
HP1508501T2D_L9-smartseq2	ductal
HP1508501T2D_M10-smartseq2	activated_stellate
HP1508501T2D_M11-smartseq2	acinar
HP1508501T2D_M12-smartseq2	alpha
HP1508501T2D_M14-smartseq2	beta
HP1508501T2D_M15-smartseq2	ductal
HP1508501T2D_M16-smartseq2	quiescent_stellate
HP1508501T2D_M17-smartseq2	ductal
HP1508501T2D_M18-smartseq2	acinar
HP1508501T2D_M19-smartseq2	alpha
HP1508501T2D_M1-smartseq2	mast
HP1508501T2D_M20-smartseq2	alpha
HP1508501T2D_M21-smartseq2	activated_stellate
HP1508501T2D_M22-smartseq2	ductal
HP1508501T2D_M23-smartseq2	ductal
HP1508501T2D_M3-smartseq2	ductal
HP1508501T2D_M4-smartseq2	alpha
HP1508501T2D_M5-smartseq2	alpha
HP1508501T2D_M7-smartseq2	acinar
HP1508501T2D_M8-smartseq2	alpha
HP1508501T2D_M9-smartseq2	alpha
HP1508501T2D_N10-smartseq2	ductal
HP1508501T2D_N11-smartseq2	alpha
HP1508501T2D_N13-smartseq2	acinar
HP1508501T2D_N15-smartseq2	ductal
HP1508501T2D_N17-smartseq2	ductal
HP1508501T2D_N18-smartseq2	gamma
HP1508501T2D_N19-smartseq2	ductal
HP1508501T2D_N1-smartseq2	ductal
HP1508501T2D_N20-smartseq2	alpha
HP1508501T2D_N21-smartseq2	acinar
HP1508501T2D_N22-smartseq2	ductal
HP1508501T2D_N23-smartseq2	ductal
HP1508501T2D_N24-smartseq2	acinar
HP1508501T2D_N2-smartseq2	ductal
HP1508501T2D_N4-smartseq2	alpha
HP1508501T2D_N6-smartseq2	ductal
HP1508501T2D_N7-smartseq2	ductal
HP1508501T2D_N8-smartseq2	ductal
HP1508501T2D_N9-smartseq2	ductal
HP1508501T2D_O10-smartseq2	alpha
HP1508501T2D_O11-smartseq2	acinar
HP1508501T2D_O12-smartseq2	ductal
HP1508501T2D_O13-smartseq2	acinar
HP1508501T2D_O14-smartseq2	alpha
HP1508501T2D_O1-smartseq2	alpha
HP1508501T2D_O3-smartseq2	ductal
HP1508501T2D_O4-smartseq2	beta
HP1508501T2D_O6-smartseq2	alpha
HP1508501T2D_O7-smartseq2	acinar
HP1508501T2D_O8-smartseq2	ductal
HP1508501T2D_O9-smartseq2	ductal
HP1508501T2D_P11-smartseq2	alpha
HP1508501T2D_P12-smartseq2	ductal
HP1508501T2D_P14-smartseq2	ductal
HP1508501T2D_P1-smartseq2	beta
HP1508501T2D_P2-smartseq2	acinar
HP1508501T2D_P3-smartseq2	alpha
HP1508501T2D_P4-smartseq2	gamma
HP1508501T2D_P5-smartseq2	alpha
HP1508501T2D_P6-smartseq2	alpha
HP1508501T2D_P7-smartseq2	alpha
HP1508501T2D_P8-smartseq2	alpha
HP1508501T2D_P9-smartseq2	alpha
HP1509101_A17-smartseq2	ductal
HP1509101_A20-smartseq2	alpha
HP1509101_A24-smartseq2	ductal
HP1509101_A3-smartseq2	alpha
HP1509101_A7-smartseq2	alpha
HP1509101_A8-smartseq2	ductal
HP1509101_B10-smartseq2	alpha
HP1509101_B11-smartseq2	alpha
HP1509101_B12-smartseq2	activated_stellate
HP1509101_B13-smartseq2	beta
HP1509101_B16-smartseq2	acinar
HP1509101_B17-smartseq2	activated_stellate
HP1509101_B19-smartseq2	ductal
HP1509101_B20-smartseq2	alpha
HP1509101_B23-smartseq2	ductal
HP1509101_B24-smartseq2	ductal
HP1509101_B8-smartseq2	alpha
HP1509101_B9-smartseq2	ductal
HP1509101_C12-smartseq2	alpha
HP1509101_C1-smartseq2	beta
HP1509101_C21-smartseq2	ductal
HP1509101_C22-smartseq2	alpha
HP1509101_C23-smartseq2	beta
HP1509101_C6-smartseq2	ductal
HP1509101_D10-smartseq2	activated_stellate
HP1509101_D15-smartseq2	alpha
HP1509101_D17-smartseq2	ductal
HP1509101_D18-smartseq2	beta
HP1509101_D19-smartseq2	alpha
HP1509101_D21-smartseq2	ductal
HP1509101_D22-smartseq2	delta
HP1509101_D23-smartseq2	ductal
HP1509101_D5-smartseq2	alpha
HP1509101_D8-smartseq2	alpha
HP1509101_E10-smartseq2	ductal
HP1509101_E19-smartseq2	alpha
HP1509101_E22-smartseq2	beta
HP1509101_E24-smartseq2	ductal
HP1509101_E3-smartseq2	ductal
HP1509101_E4-smartseq2	delta
HP1509101_E9-smartseq2	ductal
HP1509101_F13-smartseq2	alpha
HP1509101_F18-smartseq2	acinar
HP1509101_F19-smartseq2	alpha
HP1509101_F1-smartseq2	alpha
HP1509101_F21-smartseq2	gamma
HP1509101_F22-smartseq2	ductal
HP1509101_F23-smartseq2	endothelial
HP1509101_F24-smartseq2	ductal
HP1509101_F2-smartseq2	ductal
HP1509101_F4-smartseq2	alpha
HP1509101_F7-smartseq2	ductal
HP1509101_G10-smartseq2	ductal
HP1509101_G12-smartseq2	beta
HP1509101_G14-smartseq2	alpha
HP1509101_G15-smartseq2	alpha
HP1509101_G16-smartseq2	alpha
HP1509101_G17-smartseq2	alpha
HP1509101_G18-smartseq2	alpha
HP1509101_G19-smartseq2	alpha
HP1509101_G20-smartseq2	alpha
HP1509101_G21-smartseq2	endothelial
HP1509101_G22-smartseq2	alpha
HP1509101_G23-smartseq2	alpha
HP1509101_G24-smartseq2	alpha
HP1509101_G2-smartseq2	beta
HP1509101_G4-smartseq2	ductal
HP1509101_G8-smartseq2	gamma
HP1509101_G9-smartseq2	beta
HP1509101_H11-smartseq2	alpha
HP1509101_H13-smartseq2	delta
HP1509101_H14-smartseq2	alpha
HP1509101_H17-smartseq2	endothelial
HP1509101_H1-smartseq2	alpha
HP1509101_H20-smartseq2	ductal
HP1509101_H21-smartseq2	alpha
HP1509101_H22-smartseq2	alpha
HP1509101_H23-smartseq2	alpha
HP1509101_H24-smartseq2	alpha
HP1509101_H7-smartseq2	delta
HP1509101_H9-smartseq2	alpha
HP1509101_I10-smartseq2	alpha
HP1509101_I11-smartseq2	beta
HP1509101_I12-smartseq2	ductal
HP1509101_I14-smartseq2	alpha
HP1509101_I16-smartseq2	ductal
HP1509101_I17-smartseq2	endothelial
HP1509101_I18-smartseq2	alpha
HP1509101_I21-smartseq2	alpha
HP1509101_I22-smartseq2	alpha
HP1509101_I23-smartseq2	alpha
HP1509101_I24-smartseq2	alpha
HP1509101_I5-smartseq2	alpha
HP1509101_I6-smartseq2	ductal
HP1509101_I8-smartseq2	alpha
HP1509101_J11-smartseq2	ductal
HP1509101_J12-smartseq2	alpha
HP1509101_J14-smartseq2	activated_stellate
HP1509101_J15-smartseq2	alpha
HP1509101_J16-smartseq2	delta
HP1509101_J18-smartseq2	delta
HP1509101_J19-smartseq2	beta
HP1509101_J20-smartseq2	alpha
HP1509101_J22-smartseq2	ductal
HP1509101_J23-smartseq2	ductal
HP1509101_J24-smartseq2	alpha
HP1509101_J4-smartseq2	alpha
HP1509101_J6-smartseq2	alpha
HP1509101_J8-smartseq2	alpha
HP1509101_J9-smartseq2	ductal
HP1509101_K10-smartseq2	ductal
HP1509101_K15-smartseq2	ductal
HP1509101_K19-smartseq2	ductal
HP1509101_K21-smartseq2	alpha
HP1509101_K22-smartseq2	alpha
HP1509101_K5-smartseq2	endothelial
HP1509101_K7-smartseq2	alpha
HP1509101_K8-smartseq2	gamma
HP1509101_K9-smartseq2	beta
HP1509101_L11-smartseq2	alpha
HP1509101_L13-smartseq2	ductal
HP1509101_L14-smartseq2	beta
HP1509101_L16-smartseq2	ductal
HP1509101_L17-smartseq2	alpha
HP1509101_L18-smartseq2	endothelial
HP1509101_L19-smartseq2	delta
HP1509101_L23-smartseq2	delta
HP1509101_L24-smartseq2	alpha
HP1509101_L3-smartseq2	ductal
HP1509101_L6-smartseq2	alpha
HP1509101_L8-smartseq2	alpha
HP1509101_M10-smartseq2	alpha
HP1509101_M12-smartseq2	alpha
HP1509101_M14-smartseq2	ductal
HP1509101_M16-smartseq2	ductal
HP1509101_M8-smartseq2	alpha
HP1509101_N10-smartseq2	ductal
HP1509101_N12-smartseq2	alpha
HP1509101_N15-smartseq2	alpha
HP1509101_N16-smartseq2	alpha
HP1509101_N17-smartseq2	alpha
HP1509101_N18-smartseq2	alpha
HP1509101_N20-smartseq2	alpha
HP1509101_N21-smartseq2	beta
HP1509101_N23-smartseq2	beta
HP1509101_N5-smartseq2	alpha
HP1509101_N6-smartseq2	ductal
HP1509101_N7-smartseq2	ductal
HP1509101_N9-smartseq2	alpha
HP1509101_O12-smartseq2	alpha
HP1509101_O13-smartseq2	alpha
HP1509101_O14-smartseq2	ductal
HP1509101_O16-smartseq2	alpha
HP1509101_O17-smartseq2	ductal
HP1509101_O18-smartseq2	beta
HP1509101_O19-smartseq2	alpha
HP1509101_O1-smartseq2	delta
HP1509101_O20-smartseq2	alpha
HP1509101_O23-smartseq2	alpha
HP1509101_O24-smartseq2	delta
HP1509101_O4-smartseq2	delta
HP1509101_O6-smartseq2	beta
HP1509101_O7-smartseq2	alpha
HP1509101_O8-smartseq2	gamma
HP1509101_O9-smartseq2	alpha
HP1509101_P12-smartseq2	delta
HP1509101_P14-smartseq2	endothelial
HP1509101_P15-smartseq2	beta
HP1509101_P17-smartseq2	ductal
HP1509101_P18-smartseq2	alpha
HP1509101_P1-smartseq2	beta
HP1509101_P20-smartseq2	alpha
HP1509101_P22-smartseq2	ductal
HP1509101_P23-smartseq2	activated_stellate
HP1509101_P4-smartseq2	alpha
HP1509101_P5-smartseq2	ductal
HP1509101_P6-smartseq2	ductal
HP1509101_P7-smartseq2	beta
HP1509101_P8-smartseq2	ductal
HP1509101_P9-smartseq2	ductal
HP1525301T2D_A11-smartseq2	alpha
HP1525301T2D_A12-smartseq2	ductal
HP1525301T2D_A13-smartseq2	ductal
HP1525301T2D_A14-smartseq2	ductal
HP1525301T2D_A15-smartseq2	ductal
HP1525301T2D_A16-smartseq2	gamma
HP1525301T2D_A17-smartseq2	ductal
HP1525301T2D_A19-smartseq2	ductal
HP1525301T2D_A1-smartseq2	ductal
HP1525301T2D_A3-smartseq2	alpha
HP1525301T2D_A5-smartseq2	alpha
HP1525301T2D_A6-smartseq2	alpha
HP1525301T2D_A7-smartseq2	delta
HP1525301T2D_A9-smartseq2	alpha
HP1525301T2D_B10-smartseq2	ductal
HP1525301T2D_B11-smartseq2	alpha
HP1525301T2D_B12-smartseq2	acinar
HP1525301T2D_B13-smartseq2	alpha
HP1525301T2D_B14-smartseq2	ductal
HP1525301T2D_B15-smartseq2	alpha
HP1525301T2D_B18-smartseq2	alpha
HP1525301T2D_B1-smartseq2	alpha
HP1525301T2D_B21-smartseq2	ductal
HP1525301T2D_B23-smartseq2	alpha
HP1525301T2D_B24-smartseq2	ductal
HP1525301T2D_B3-smartseq2	ductal
HP1525301T2D_B4-smartseq2	alpha
HP1525301T2D_B5-smartseq2	gamma
HP1525301T2D_B6-smartseq2	activated_stellate
HP1525301T2D_B7-smartseq2	alpha
HP1525301T2D_B8-smartseq2	gamma
HP1525301T2D_C10-smartseq2	alpha
HP1525301T2D_C11-smartseq2	ductal
HP1525301T2D_C13-smartseq2	ductal
HP1525301T2D_C14-smartseq2	acinar
HP1525301T2D_C15-smartseq2	ductal
HP1525301T2D_C16-smartseq2	alpha
HP1525301T2D_C17-smartseq2	ductal
HP1525301T2D_C19-smartseq2	ductal
HP1525301T2D_C1-smartseq2	alpha
HP1525301T2D_C21-smartseq2	ductal
HP1525301T2D_C22-smartseq2	ductal
HP1525301T2D_C23-smartseq2	acinar
HP1525301T2D_C24-smartseq2	ductal
HP1525301T2D_C2-smartseq2	alpha
HP1525301T2D_C3-smartseq2	ductal
HP1525301T2D_C4-smartseq2	ductal
HP1525301T2D_C5-smartseq2	alpha
HP1525301T2D_C6-smartseq2	ductal
HP1525301T2D_C7-smartseq2	acinar
HP1525301T2D_C8-smartseq2	alpha
HP1525301T2D_C9-smartseq2	ductal
HP1525301T2D_D10-smartseq2	acinar
HP1525301T2D_D11-smartseq2	alpha
HP1525301T2D_D12-smartseq2	gamma
HP1525301T2D_D14-smartseq2	ductal
HP1525301T2D_D15-smartseq2	ductal
HP1525301T2D_D19-smartseq2	delta
HP1525301T2D_D1-smartseq2	ductal
HP1525301T2D_D21-smartseq2	activated_stellate
HP1525301T2D_D22-smartseq2	ductal
HP1525301T2D_D23-smartseq2	beta
HP1525301T2D_D2-smartseq2	ductal
HP1525301T2D_D3-smartseq2	ductal
HP1525301T2D_D4-smartseq2	ductal
HP1525301T2D_D5-smartseq2	ductal
HP1525301T2D_D6-smartseq2	acinar
HP1525301T2D_D8-smartseq2	ductal
HP1525301T2D_D9-smartseq2	alpha
HP1525301T2D_E11-smartseq2	ductal
HP1525301T2D_E12-smartseq2	activated_stellate
HP1525301T2D_E13-smartseq2	alpha
HP1525301T2D_E15-smartseq2	ductal
HP1525301T2D_E16-smartseq2	alpha
HP1525301T2D_E17-smartseq2	ductal
HP1525301T2D_E19-smartseq2	gamma
HP1525301T2D_E1-smartseq2	alpha
HP1525301T2D_E20-smartseq2	ductal
HP1525301T2D_E22-smartseq2	alpha
HP1525301T2D_E23-smartseq2	alpha
HP1525301T2D_E24-smartseq2	activated_stellate
HP1525301T2D_E2-smartseq2	acinar
HP1525301T2D_E3-smartseq2	gamma
HP1525301T2D_E4-smartseq2	ductal
HP1525301T2D_E5-smartseq2	activated_stellate
HP1525301T2D_E7-smartseq2	alpha
HP1525301T2D_E8-smartseq2	alpha
HP1525301T2D_F10-smartseq2	acinar
HP1525301T2D_F12-smartseq2	ductal
HP1525301T2D_F15-smartseq2	beta
HP1525301T2D_F16-smartseq2	ductal
HP1525301T2D_F19-smartseq2	alpha
HP1525301T2D_F21-smartseq2	ductal
HP1525301T2D_F23-smartseq2	beta
HP1525301T2D_F24-smartseq2	activated_stellate
HP1525301T2D_F2-smartseq2	alpha
HP1525301T2D_F3-smartseq2	acinar
HP1525301T2D_F4-smartseq2	alpha
HP1525301T2D_F5-smartseq2	acinar
HP1525301T2D_F7-smartseq2	activated_stellate
HP1525301T2D_F8-smartseq2	ductal
HP1525301T2D_G10-smartseq2	ductal
HP1525301T2D_G11-smartseq2	alpha
HP1525301T2D_G13-smartseq2	ductal
HP1525301T2D_G14-smartseq2	ductal
HP1525301T2D_G15-smartseq2	alpha
HP1525301T2D_G17-smartseq2	acinar
HP1525301T2D_G18-smartseq2	alpha
HP1525301T2D_G19-smartseq2	alpha
HP1525301T2D_G1-smartseq2	alpha
HP1525301T2D_G20-smartseq2	ductal
HP1525301T2D_G21-smartseq2	ductal
HP1525301T2D_G22-smartseq2	alpha
HP1525301T2D_G23-smartseq2	gamma
HP1525301T2D_G3-smartseq2	ductal
HP1525301T2D_G4-smartseq2	alpha
HP1525301T2D_G5-smartseq2	ductal
HP1525301T2D_G8-smartseq2	beta
HP1525301T2D_G9-smartseq2	ductal
HP1525301T2D_H10-smartseq2	beta
HP1525301T2D_H11-smartseq2	ductal
